date;URL;tag;description
2023-03-06;https://www.aljazeera.com/news/2023/3/6/police-charge-23-with-terrorism-in-atlanta-cop-city-arrests, https://thepostmillennial.com/shocking-footage-of-antifa-linked-firebomb-attack-of-police-training-center-in-atlanta;authoritarianism;After law enforcement responds to Antifa terrorists squatting on government property, and the terrorists respond by assaulting law enforcement and setting vehicles on fire, officers responded by arresting and charging 23 of them with terrorism. I dare anyone on the left to deny that Antifa is a terrorist organization based on the its actions. How is setting fire to vehicles and attacking police officers, for the purpose of securing the political outcome of canceling the construction of a police training facility, NOT terrorism by the very definition of the word? And I challenge the left to find any right-wing groups that commit as destructive—to life and property—acts of terrorism as Antifa. They won’t find any. That’s not to say there aren’t dangerous right-wing groups. There certainly are. But they are currently nowhere near as dangerous as Antifa has already proven itself to be. The group’s actions are all the more perplexing (really, suspect) given that the “fascist” to whom they responded, Trump, is out of power. Their agenda is not based in fact or reality, and their methods are those of terrorism. 
2023-03-07;https://thepostmillennial.com/breaking-tucker-carlson-reveals-ray-epps-lied-in-sworn-testimony-to-jan-6-committee;authoritarianism;Epps, whom Democrats assured Americans was neither a fed nor an agent provocateur in the January 6 Riots, was proven by newly released footage to have lied in a text to his nephew that he had left the Capitol. This calls Epps’s entire sworn statement into question. If he was not acting in service of law enforcement to foment a riot then what reason would he have to lie about his activities? Especially if he was a regular rioter who ran the risk of being charged (which he strangely wasn’t despite how much he shows up in riot footage), he would have no reason to lie to the government as it would only fuel their case against him. His behavior is simply very strange for anyone other than a government asset. 
2023-03-07;https://thepostmillennial.com/ken-burns-says-tucker-carlson-is-rewriting-history-by-showing-surveillance-footage;authoritarianism;Celebrity Democrat shills are saying that Carlson is “rewriting history” by showing unedited footage of what happened on a significant moment in American history. What the Democrats and their supine sycophants are doing is LITERALLY Orwellian: telling people that trusting their own eyes in viewing unedited footage and reaching their own conclusions with critical thought is believing a lie. There is literally nothing more fascist and authoritarian than to claim that those revealing unedited footage are the REAL fascists and deceivers. Tyrants throughout history have used this very tactic to crush dissent. Now the Democrats are doing the same. How is unedited footage anything other than what ACTUALLY happened? Does the left not use unedited footage to justify their protests for “racial justice”? So what are they saying, that unedited footage can be taken out of context? So if that is true, then how could that not be applied to THEIR preferred footage? This is why the left has been careful not to take the rhetoric in this direction: it can be applied right back to them and unravel all their own political objectives. This is the essence of authoritarian propaganda and brainwashing: declaring what footage must be believed and what must be rejected as fake. There is only one party deploying this Orwellian tactic. 
2023-03-07;https://www.engadget.com/the-ftc-is-investigating-elon-musks-handling-of-twitter-blue-and-the-twitter-files-233539305.html;authoritarianism;The FTC is investigating Twitter and Musk over the Twitter Files, journalism based on documents which Musk, as Twitter’s owner, is completely at liberty to disclose to whomever he chooses for whatever reason he chooses. How is this anything but an authoritarian retribution against Musk for revealing Democrats’ authoritarian censorship demands to Twitter? This FTC investigation is not a good-faith regulation of a large social media company. Democrats have shown a notable lack of interest in regulating Big Tech... except as a threat should these companies not censor their users as much as the Democrats demand. This makes sense, since the Democrats have no more steadfast allies than tech companies (except maybe the media). The political behavior of tech employees prove this, as 90% of the employees of every major tech company who donate to politicians donate to Democrats. So what’s more likely, that Democrats have suddenly been possessed with a fervor to regulate Big Tech and are just coincidentally starting with Twitter, or that Democrats (Biden currently controlling the FTC) are going after Musk for revealing their censorship tactics? 
2023-03-08;https://www.axios.com/2023/03/08/power-grid-physical-security-attacks-alarm;national security;Attacks on components of the US power grid are going up. Yet another way in which Democrats are letting the fabric of US national infrastructure disintegrate. 
2023-03-08;https://twitter.com/ggreenwald/status/1633154582569254912;hypocrisy;Leftists love to claim that no major left-leaning politicians are pushing “equity”, nor that there is any difference between “equity” and equality, and yet any cursory look at what these politicians say to the public shows that this is a lie. The idea of “equity” is all over what Democrats say. This is classic left: first they deny that they are pursuing some harmful policy, and then when they can’t deny it anymore they claim that their pursuit of the policy is irrelevant while simultaneously gaslighting Americans that they never denied the existence of the policy. They did this same thing with Critical Race Theory (CRT): first the left claimed that it wasn’t in K-12 schools, and then when opponents found CRT in schools, the left claimed they never denied it was in schools but dismissed concerns saying that CRT is just another way of saying they teach the history of American chattel slavery. So whenever the left denies something, know there is a good chance they’re doing it, and will admit this in a few months’ time when evidence irrefutably disproves their claims. 
2023-03-08;https://thepostmillennial.com/breaking-former-cdc-head-tells-mtg-gain-of-function-research-likely-cause-of-covid;COVID;A former head of the CDC stated before Congress under oath that SARS-CoV-2 bore striking hallmarks of a genetically engineered virus, specifically one that is the product of gain-of-function research. It’s interesting to consider this statement alongside Fauci’s vehement denial before Congress (upon questioning by fellow physician Rand Paul) that the NIH (of which Fauci was the head) funded gain-of-function viral research during a government moratorium. It’s even more interesting to consider those two points alongside the fact that the Wuhan Institute of Virology (the most likely source of SARS-CoV-2 given evidence as of the date of this hearing) was a recipient of US government research funding by way of the EcoHealth Alliance Organization. This circumstantial evidence of notable coincidental facts all seem to point in the same direction. It will be interesting to see what light the declassified COVID origins intelligence, which both houses of Congress unanimously approved, shed on these facts.
2023-03-09;https://thepostmillennial.com/breaking-democrats-try-to-force-matt-taibbi-to-reveal-sources-for-twitter-files-he-refuses;authoritarianism;The Democrats, who spent the entirety of the Trump presidency insisting that it is a sin to attack the integrity of journalists, grilled Twitter Files reporters Taibbi and Shellenberger and demanded they reveal their sources. They slung every bit of mud they could at the two journalists short of calling them the “enemy of the people” as Trump did. Granted, it is certainly hypocritical of Republicans to put those journalists on a pedestal who report unflattering truths about the Democrats. However, it was the Democrats who said that only fascists deny the credibility of journalists and try to out their sources, and then proceeded to do exactly that when the journalists revealed the authoritarianism of the Democrats. How is it anything but authoritarian for a politician to demand a journalist reveal the source that reported on the politician’s unethical conduct so that the politician is able to politically persecute the source? Every Democrat who demanded Taibbi’s and Shellenberger’s sources should be made to explain how they aren’t the real authoritarians? 
2023-03-10;https://mgaleg.maryland.gov/2023RS/bills/hb/hb1180f.pdf;law enforcement;Democrats in Maryland have proposed a bill that would exempt anyone under age 25 from being convicted of first degree murder. How does this make any sense to a rational person? What purpose could this bill possibly serve besides intentionally destabilizing American society? There are criminal justice reform policies which reasonable people can take different views on. But this proposal is not such a policy: the only people who would support it are those who have their own agenda in mind, and not the safety of the public they swore to serve.
2023-03-11;https://m.startribune.com/jacob-frey-and-wife-sarah-clarke-death-threats-minneapolis-mayor/600258091/;authoritarianism;Leftists are so extreme that they are making death threats against their own party (the Democrats). First, this is yet more proof that the left are every bit the terrorists they claim the right is, and then some—let’s not forget that the most destructive attacks on politicians in the last decade have been by the left (e.g. the leftist shooting at congressional Republicans practicing softball). Second, this shows how radical left politics ultimately goes when followed to its logical conclusion. The left claims how they respect “the process” of government, yet they are the first to riot in the streets and threaten death against their own elected leaders when they don’t get heir way. 
2023-03-12;https://www.psypost.org/2023/03/left-wing-authoritarianism-is-a-real-and-pervasive-issue-according-to-a-massive-new-psychology-study-69434;authoritarianism;A research psychologist claims that most colleagues in the field believe there is no such thing as “left-wing authoritarianism”. The idea that the left has no authoritarian extreme is completely illogical and delusional, and the fact that scientists who should know better are stating exactly this is extremely revealing. While, in this case, it is only one researcher (as credible as his professional background may be) who is claiming that psychology circles tend to deny left-wing authoritarianism, the rarity of studies on left-wing authoritarianism corroborates his claim. So why would any psychologists openly state that left authoritarianism is nonexistent? It’s because they are that desperate to distract from the very left-wing authoritarianism they either support, condone, or enable. It would be one thing for these leftist scientists to say “left-wing authoritarianism exists, but it is not present in America right now”. While untrue, it is not such an outrageously false statement as saying “left-wing authoritarianism is impossible and has never occurred in human history”. What is more likely, that most psychologists are astoundingly stupid (and thus don’t know that left authoritarianism exists), or that they are leftists (and thus DENY that left authoritarianism exists)? Numerous studies and polls show that academia is dominated so thoroughly by leftists that there are almost no one right of center to be found there. So how would this not extend to the psychologists in that very same academic realm? This should be the last bit of proof anyone needs to see to know that science has been corrupted by left ideologues. They are willing to lie about that which they study to promote their cause. It is a sad day indeed when one cannot trust scientists. The left, and no one else, has brought us to that day. 
2023-03-13;https://www.aljazeera.com/news/2023/3/13/biden-offers-assurances-after-major-us-banks-collapse;economy;The second- and third-largest bank failures in American history occurred on Biden’s watch within days of each other. How are Americans supposed to believe his assurances that everything is fine, especially from the president who has seen the worst inflation in 40 years? A 9-year-old could deduce that American banks are in trouble despite anything Biden says, yet the left doesn’t want to believe that their glorious leader could ever make such a mistake. Biden has done more damage to the American economy than any president since the Great Depression. 
2023-03-13;https://www.huduser.gov/portal/sites/default/files/pdf/2022-AHAR-Part-1.pdf;social welfare;Half of all “unsheltered” homeless people in the US are in California, despite the fact that California makes up just under 1/8 the population of the US. How is this possible? Because California is one of the most left-wing states in America (and the biggest of those left-wing states). If Democrats care so much about social issues, how is it that they rank the worst on every social issue? Areas the Democrats control have the most homeless people, the highest crime rates, the most racially segregated cities, and many more appalling distinctions. Anyone who claims to care about social issues, about helping people, who votes Democrats is either an idiot or a liar. 
2023-03-13;https://www.axios.com/2023/03/13/fbi-hate-crimes-2021-increase;identity;News outlets around the country are reporting about a rise in hate crimes in the US, but fail to mention that the second-largest number of hate crimes (after anti-black hate crimes) are anti-white hate crimes. These rankings are not just for racial hate crimes, but assessed against all hate crimes, including sex-based hate crimes, sexuality-based hate crimes, and religious-based hate crimes. Hate should not be tolerated, but the left is eager to pretend that it only affects non-white races (and non-racial categories). This is the lie they tell to advance an agenda that is not about racial justice and harmony but racial retribution and strife. 
2023-03-14;https://www.newsweek.com/bank-share-trading-halted-again-fears-collapse-deepend-1787706;economy;A number of banks have halted trading to try and stall the economic shockwaves resulting from the collapse of SVB, and yet Biden is saying that the US banking sector is safe. How can Biden pretend that halting trading is not an alarming sign for US banking? Is he that stupid, or does he think Americans are that stupid? Either way, is that a quality that anyone thinks a president should have? Does anyone seriously think the Biden administration has a handle on this looming economic crisis? 
2023-03-14;https://www.axios.com/2023/03/14/february-consumer-price-index-inflation;economy;Inflation continued in February 2023 despite the Biden administration assuring Americans that he had tackled inflation. How does anyone trust Biden to handle the American economy in the slightest at this point? Not only that, but why does any American tolerate his lies? He claimed to solve inflation when he didn’t. How stupid do Democrats think Americans are that they tell Americans that inflation subsided to normal levels when it didn’t? Did they think Americans wouldn’t notice their expenses going up month after month into 2023? What case could anyone possibly make to support this administration? How is this better than any of Trump’s economic policies? 
2023-03-14;https://thepostmillennial.com/drew-barrymore-kneels-before-trans-identified-tiktoker-dylan-mulvaney-in-gushing-display-of-deference;identity;Leftists are so fanatical that they literally worship those with minority identities solely for their minority identity. What does Mulvaney contribute to society at all other than a trans identity? All of Mulvaney’s content fixates on this element and no other. The only grounds on which to worship Mulvaney is an adoration of trans people. And the left has the audacity to argue that the right are the fanatics. Some of them undoubtedly are: Trump has a die-hard following. But it doesn’t even compare to the way the left worships anyone they designate as “oppressed”. By definition, anyone who is diagnosed with gender dysphoria has a mental illness, so a worship of these people for their trans identity is a worship of mental illness. Democrats identify themselves as having mental illness at significantly higher rates than Republicans or independents. The Democrats are a cult of mental instability of one kind or another. How does worshiping someone with a serious mental health issue help them treat that issue? How does that do anything but worsen it? This is why the Democrats are so hypocritical, manipulative, and abusive: they would rather use trans people as a political prop and exacerbate their suffering than help them. One can argue that the right aren’t compassionate toward trans people, but by their actions the Democrats have proven beyond doubt that they certainly aren’t compassionate. 
2023-03-14;https://www.axios.com/2023/03/14/the-sticky-inflation-conundrum;economy;More data shows that inflation is not lowering, but remaining at a steady but high rate, even after Biden declared inflation solved. The data contradicts the Democrats at every turn, but they still lie right to Americans’ faces. How much longer will Americans put up with Democrats condescension and incompetence? 
2023-03-14;https://www.cnbc.com/2023/03/14/moodys-cuts-outlook-on-us-banking-system-to-negative-citing-rapidly-deteriorating-operating-environment.html;economy;Moody’s credit rating agency has downgraded its assessment of the US banking sector from “stable” to “negative”. How is Biden continuing to insist that everything is fine and under control in the face of all of these alarming signs? How much longer will Americans stand idly by as the captain of their ship lets it sink while insisting the ship is seaworthy? 
2023-03-14;https://theintercept.com/2023/03/14/cheering-silicon-valley-bank-bailout-gavin-newsom-doesnt-mention-hes-a-client/;corruption;Democrat governor Newsom, who praised Biden for rescuing SVB, was a client of SVB, but conveniently declined to mention that. Newsom’s wine companies are held by SVB, meaning he he stood to lose significant sums if the bank went belly up. We know that the bank mostly served the tech industry. We also know that the employees and leadership of tech companies skew overwhelmingly in favor of Democrats. So this is likely not the only instance in which the Democrats have benefited from saving SVB from a meltdown. 
2023-03-16;https://www.axios.com/2023/03/16/federal-reserve-emergency-lending-bank-loans, https://www.axios.com/2023/03/16/global-banking-system-edge-credit-suisse-svb;economy;Yet more signs are emerging in publicly available data showing how increasingly dire the economy looks under Biden. Democrats really need to explain exactly how it is that Biden is handling the economy is supposedly better than Trump’s. 
2023-03-16;https://www.aljazeera.com/news/2023/3/16/russia-vows-to-respond-proportionately-to-us-provocations;geopolitics;The Biden administration continues to escalate tensions with Russia by butting into a war that most Americans don’t want the nation involved in. Biden sent a US surveillance drone to snoop around the warzone. In itself, this is an understandable move. But in making this move, Biden had to acknowledge that there was a chance it would be downed. And yet when a Russian plane took down the drone, which was spying on Russia as it was fighting in Ukraine, Biden acted like that was a completely outrageous thing to do. Of course Russia shot down a drone collecting intelligence that would end up in Ukraine’s hands. If Biden didn’t want that to happen, he shouldn’t have done it. Russia is not flying its aircraft provocatively close to America’s areas of control, because Russia understands that doing so risks that they will be shot down. Why doesn’t Biden understand that the same applies in reverse? By flying American hardware near Russia in a war—hardware which, by its intended purpose, works directly against Russia’s war effort—America should know that Russia will view it as a form of American hostility. In war, hostility is met with hostility. America flying an unmanned drone to help Russia’s enemy is not much different from flying a manned one. Had Russia shot down a manned US aircraft, the two nations would then be at war. It sure seems like Biden is playing with fire and does not begin to understand how much he is escalating toward open war with Russia. It is one thing for the Biden admin to give money and weapons to Ukraine. It is quite another to have Americans fly American craft in the Ukraine theater. This action was one technical/logistical distinction away from starting a war with nuclear players. Explain, Biden, how daring Russia to start a war with the US, all to ensure your corrupt failure of a son can keep getting a paycheck (from Burisma and others) for sitting on his ass, makes Americans safer? 
2023-03-16;https://thepostmillennial.com/nigerian-brothers-detail-how-they-staged-jussie-smollett-hate-hoax-that-joe-biden-fell-for;identity;The attack on Smollett is thoroughly shown to be a hoax, as the Nigerians who staged the attack reveal how it was orchestrated. If hate against minorities was so rampant, why did one have to make stage a hoax attack to catch one in the act? This also shows that the left will go to any lengths to invent a lie that paints them as the victims. Again, if they were truly the victims, they would not have to fabricate instances of victimization. 
2023-03-17;https://www.aljazeera.com/news/2023/3/17/china-foreign-minister-urges-solution-to-ukraine-war-in-rare-call;geopolitics;The Russia-Ukraine conflict is getting so heated, and running such a high risk of escalation to all-out war between the US and Russia, that China is stepping in to urge a resolution to the conflict. On top of that, it looks really bad that the US has abdicated its peace mediator role to China. China is increasingly looking like the responsible geopolitical player, winning more and more nations to its side. Biden is literally letting the world order transfer from one which the US guides to one which China dominates. How much freedom will there be in the world when China governs international institutions? When China controls the sea lanes? 
2023-03-17;https://twitter.com/mtaibbi/status/1636729166631432195;authoritarianism;A Stanford-based think tank flagged information on social media that it knew to be true but contradicted the desired COVID “vaccine” narrative. This body, the Virality Project (VP), earned the trust of multiple social network platforms, to the point where these platforms would dutifully remove whatever VP flagged. VP then used that implicit trust to flag even information it knew was true but which defied the desired pro-“vaccine” narrative. Literally, an entity knowingly pushed lies to benefit massive pharmaceutical companies as they preyed on the general public’s fear to roll out an experimental gene therapy.
2023-03-18;https://twitter.com/ggreenwald/status/1637493527524388864;corruption;Hunter Biden is suing the computer repair shop from whence his laptop leaked, essentially confirming that the laptop is 100% authentic. If the laptop were fake, Hunter Biden should be suing the media instead for slandering him. But if the laptop were fake and the reporting was slander, he would have no standing to sue the repair shop. So by suing the repair shop, Biden is trying to extract damages for the dissemination of material on his computer. Where is the mainstream media in reporting this fact? Nowhere to be found. The media is so subservient to the Democrats that they will never admit they were wrong to suppress and ignore this story, no matter how many facts corroborating its authenticity emerge. The media does not see as its job the informing the public, but instead the dissemination and propagandization of the Democrats’ chosen narrative. And they have the audacity to bemoan the record low trust in them. 
2023-03-19;https://www.axios.com/2023/03/19/warren-fed-investigation-bank;economy;Biden’s handling of tremors in the banking sector is so bad that fellow Democrat are calling for the Fed to be investigated. It is now undeniable that there is no confidence in Biden to see the country through the economic storm brewing. When will the left finally admit it? How much longer will they avoid admitting the truth and letting the economy crumble in the process? 
2023-03-19;https://www.axios.com/2023/03/19/svb-fdic-signature-bank-midsize-banks;economy;Barely a week after SVB was saved from oblivion by an extension of FDIC insurance to all accounts, more medium-sized banks are demanding similar protections. Neither the FDIC nor the US Treasury can afford to cover all the accounts of every medium-sized bank that asks. If they did, taxes would soar. But the Democrats love throwing money at their friends, so what are the odds that Biden will go for it? And even if he doesn’t, the markets will wobble if he says no. In this way, the precedent he set mere days ago is already haunting him. How is this a better handling of the economy than Trump, as Biden vowed? 
2023-03-19;https://www.axios.com/2023/03/19/fed-ecb-dollar-swap-lines;economy;Banks around the world are coordinating to prevent the impending global economic collapse. This is not behavior that is consistent with the notion that SVB and Signature Bank failing was just an isolated phenomenon that was unique to their specific circumstances. Think about it: if a couple of banks collapse because they mismanaged their affairs, why would the global banking industry jump to take coordinated action? Banks don’t like to turn any attention away from making money, so the fact that so many around the world did is cause for concern. And yet Biden is telling everyone that everything is fine. Does he really expect the world to buy that? 
2023-03-19;https://www.axios.com/2023/03/19/mccarthy-urges-no-protests-violence-if-trump-arrested;authoritarianism;Unlike the Democrats, who told leftists that protesting (which turned into rioting) after Floyd’s death was exempted from their otherwise draconian COVID policies and called for mobs to “confront” the officer who killed Floyd if he wasn’t convicted, Republican leadership has insisted from the beginning that their supporters not so much as protest AT ALL (even peacefully) if a leftist prosecutor charged Trump with a crime. So which side is REALLY the one that respects peace and justice, and the fabric of our society? The Democrats love to accuse the Republicans of condoning political violence, yet the Republicans are urging the political right not to even protest if a prosecutor abuses his office to bring politically motivated charges against Trump. Meanwhile, the Democrats regularly encourage protests which they know will devolve into looting, property damage, and violence. There is only one side that has a shred of respect for law and order, and it’s not the Democrats. 
2023-03-19;https://www.aljazeera.com/news/2023/3/20/chinas-xi-calls-for-rational-way-out-of-ukraine-conflict;geopolitics;China is once again calling for an end to the Russia-Ukraine conflict because the US continues to be terrifyingly escalatory. Critics will say that China is biased toward Russia, and maybe this is so in a larger geopolitical sense. But in terms of the Russia-Ukraine conflict, urging peace is not in Russia’s favor. Russia’s goal is still to annex all of Ukraine, so by China calling for peace talks, they are asking Russia to give up on this goal. What does it say that China is becoming the peace broker the world turns to, a role that America used to hold above all others? It shows how deranged US foreign policy has become under Biden and the Democrats. Biden is willing to risk nuclear war with Russia all to defend a nation that has no strategic value to the US, but which pays his worthless son for supposed expertise (petroleum production) which he most certainly does not have. Biden is literally putting the enrichment of his family over the US having respect in the world. He’s giving away America’s role as the rational global peacekeeper all so his son can make a buck. How is ANYTHING Trump did worse than this? 
2023-03-19;https://twitter.com/ggreenwald/status/1637588897457643522;geopolitics;The Biden administration has declared that a ceasefire in Ukraine is “unacceptable”, as though Biden has any right to direct Ukraine on how to conduct its affairs with a war in its territory. Biden would not care if Ukrainians were tired of fighting and wanted to settle with Russia. He would insist they keep hurling their bodies at the Russian war machine, all so Biden and his family can keep getting payments from corruption Ukrainian oligarchs. The Biden administration is twisting Ukraine’s arm into fighting by offering them an array of weapons and heaps of cash. To the Democrats more broadly, Ukraine is just a pawn in the chess game against Russia, which they will never forgive for supposedly being the deciding factor in Trump’s election (and not their weak, unlikable candidates). How is THIS the behavior of those who stand for “justice”?
2023-03-19;https://www.foxnews.com/politics/san-francisco-supervisor-hillary-ronen-begs-more-police-district-voting-defund-2020;law enforcement;A leftist Democrat in San Francisco who called for “defunding the police” is now begging for more police now that crime has surged due to her anti-police policies. How stupid are leftists that they get exactly the rational consequences of their policies—which any 9-year-old could deduce—and then complain about it? How is it idiots like this receive any votes in elections? How do these people deserve even an ounce of the public trust if they don’t understand basic cause and effect relationships like “less money for cops equals more crime”? Yet the left will never admit they were wrong, or that they’re too cowardly to live with the consequences of their policies. The left’s main modus operandi is to enact radical policies that other people have to suffer under, and then complain when they have to share in the burden. 
2023-03-20;https://twitter.com/ggreenwald/status/1637905955110150144;authoritarianism;Greenwald, a gay man, points out that the LGBT rights movement of his time stood for actual freedom of self-expression, and that by dictating that others submit to them, today’s LGBT movement is a disgrace to the civil liberties activists who came before them. How is forcing someone to wear pro-LGBT paraphernalia pro-civil liberties? If your side is telling people what they must and must not support, what ideologies they must and must not publicly swear allegiance to, YOU are the fascists.
2023-03-21;https://twitter.com/ggreenwald/status/1637976849115492353;authoritarianism;Mainstream American media is such a subservient lapdog to the Democrats that they condemn an African journalist (as in from Africa, and of African ancestry) for confronting the White House press secretary, which is how REAL journalists do their jobs. Sometimes exchanges get heated, but ultimately a journalist is supposed to put hard questions to the press secretary for the most powerful person in the world. And yet when a journalist dared to criticize the White House press secretary, other journalists sided with the press secretary to chastise him. These media figures really ought to explain how it is that they aren’t just servants of the Democrats. 
2023-03-21;https://katu.com/news/local/zero-confidence-trimet-drivers-union-calls-for-more-prosecutions-from-multnomah-da-mike-schmidt;law enforcement;Transit workers in Portland have stated that they have “zero confidence” in the leftist Democrat government to prosecute violent crimes against then. Anyone who has taken public transit knows that a great many transit workers (majorities in some cities) are “people of color”, and uniformly working class. These are the people the leftists claim to fight for. So who is being served by working class people, many racial minorities, being attacked on the job only to see no justice for the perpetrators? How is this racial justice, or justice of any kind? The answer is it’s not, and the left doesn’t care. It was never about helping people. It was all about implementing their luxury beliefs and not caring who else paid the price (so long as it wasn’t them). 
2023-03-21;https://www.cbsnews.com/minnesota/news/wcco-cameras-capture-rampant-drug-use-on-metro-transit-light-rail-trains;law enforcement;In Minneapolis, which is essentially phasing out law enforcement, drug use on public transit is so rampant as to be omnipresent. The left often dismisses this, but drug use is dangerous for all involved. The user runs a very high risk of hospitalization and death from overdose or complications. Meanwhile, bystanders run the risk of biohazard contamination and even overdose, themselves—fentanyl is so dangerous and concentrated that it can cause an overdose from contact with a person’s skin. The Democrats love to talk about how they care about public health, but what about this? How is this being responsible stewards of public health? Notice how wherever there are Democrats, there are drug and crime problems. Explain, Democrats, how you’re keeping America safe. 
2023-03-23;https://www.fatherly.com/news/american-iq-study-dropping-what-it-means, http://archive.today/2023.03.24-011124/https://www.fatherly.com/news/american-iq-study-dropping-what-it-means;civilization;Not only is American IQ declining under Democrats, but the media is going out of its way to discourage anyone from viewing this as alarming. How is this ANYTHING other than a bad thing? What kind of rational person can seriously look at this data and conclude that there is an upshot? The fact that a journalist is telling Americans, with a straight face, not to worry about their declining IQ, should be insulting. These elites think we’re all stupid enough to disbelieve clearly alarming signs about our society, and they don’t even hide their contempt for the American people. And they wonder why they’re hated. 
2023-03-24;https://thepostmillennial.com/oregon-university-hosts-separate-graduation-celebrations-based-on-race-sexuality;identity;Some universities are now holding racially segregated graduation events. Dr. King is probably rolling in his grave, as this is no less than a complete contradiction of everything he dedicated his life to achieving. The Civil Rights campaigners of the 1960s were not looking to continue segregation as long as it was to elevate non-white above whites. And they certainly weren’t struggling to continue keeping race at the forefront of all human interactions in this country. They wanted to create society in which people did not divide each other up by race, where race did not matter, where only “the content of their character” was the basis of judging and treating others. The Critical Social Justice movement wants to tear all of that down. They want to divide by race. They want to turn back the clock and favor some races (with increased opportunity) over others. This is clearly morally bankrupt, and it is stunning how many people are unable to discern that. 
2023-03-23;https://harvardharrispoll.com/wp-content/uploads/2023/03/HHP_March_2023_KeyResults.pdf;popularity;A Harvard University poll shows that Trump would beat Biden in a hypothetical presidential election by 4 points, and that on key issues most Americans have lost faith in Biden. The comprehensive poll shows that Biden is losing the confidence of Americans, and fast. A majority of Americans doubt Biden’s mental fitness to serve as president. His ratings on economic handling are still underperforming Trump’s. And then when the pollsters pitted Biden against Trump, Trump came out on top. How is it Democrats still think they’re on the right track? How is it they insist to us that they’re doing a good job, and that we’re stupid if we can’t tell (i.e. agree with their delusional statement)? And this is an indictment of the Democrats, not just Biden specifically: in a hypothetical match-up between Trump and Vice President Harris, Trump wins by an even wider margin (10 points vs. 4 points). When will the Democrats stop insisting they’re doing a great job when most Americans disagree, and change course to start doing better?
2023-03-24;https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240AB665;authoritarianism;A California bill, if passed, would allow therapists to grant the state custody of a child 12 to 17 years old based on their sole discretion. As California law currently stands, the therapist must be able to prove that the child is either (a) a danger to themselves or others or (b) is the victim of child abuse. However, the new bill would strike this language, allowing a therapist to simply pass judgment themselves, with no oversight, as to whether to remove a child from the custody of their legal parents or guardians. How is this not ripe for abuse by unscrupulous psychological “professionals”? More importantly, how can changing the law in this way even remotely be justified? What kind of person thinks it should be easier for therapists to take children from their families? The answer is Democrats. They have gone from being simply “smug liberals” to thinking that Americans who don’t agree with them should have their children taken away, that they (the Democrats) should be raising your children instead. How sick is that? 
2023-03-26;https://www.axios.com/2023/03/26/comer-trump-manhattan-da-investigation;authoritarianism;The Republicans are, once again, being reasonable over the Trump indictment by suggesting that the Justice Department take over the prosecution. The Republicans are not all calling for the charges to be dropped (though some are). Rather, they are asking that a more credible third-party, over which they can provide oversight via Congress, assume control of the investigation. This is a reasonable compromise. Yet the Democrats won’t go for it, instead letting their radical New York prosecutor throw the book at Trump.
2023-03-28;https://www.aljazeera.com/news/2023/3/28/covid-19-who-says-no-extra-booster-needed-for-medium-risk-adults;COVID;After screaming at everyone and insisting that everyone must take COVID mRNA booster shots, the WHO is now walking that back and saying that those who are not high-risk do not require them. It’s almost like this change in recommendation is the WHO admitting that the boosters don’t work. And these are the supposed “reformulated” boosters which are tuned for more recent prevalent strains of SARS-CoV-2. If the “vaccines” are so effective, and COVID so dangerous, why is it that the WHO is not advocating for everyone to get the boosters? The boosters never worked and the only best that can be said for the original mRNA shot, in light of real data, is that it worked on the wild type (original strain), lost effectiveness in light of Delta, and never regained effectiveness. Admissions by public health bodies are slowly corroborating what the data-armed skeptics have always been saying. 
2023-03-29;https://www.axios.com/2023/03/29/uptick-chinese-migrants-southern-border;national security;There is a massive surge in Chinese illegal migrants crossing into the US from its southern land border with Mexico. The explanation supplied by the media is that they are escaping the draconian policies of the Chinese Communist Party. This is likely true, but that doesn’t mean it’s the only reason for it. The People’s Republic of China has been an oppressive country since its founding in 1949, from which millions have fled. So why is the US only just NOW seeing waves of Chinese illegal immigrants? Is it because China has become especially and uniquely oppressive in the last couple of years? One could argue yes, due to their iron-fisted COVID protocols. But given the geopolitical climate, there is probably more to it than people fleeing oppression. China has sent surveillance devices flying over American airspace. China has also been skimming closer and closer to Taiwanese maritime territory. Clearly, China is assuming a bellicose posture. It would be likely in the extreme that the CCP is also mixing in Chinese state agents, spies, and saboteurs in with the fleeing refugees. In fact, China would be stupid not to. Especially if the flow of illegal Chinese migrants is organic, all the more reason to mix in Chinese intelligence assets. That way, they can hide in plain sight, mixing into the overwhelming numbers of legitimate asylum seekers. And of course, due to Biden’s incompetent immigration policies, he is probably letting these Chinese agents right into the country. The near certainty of Chinese migrant infiltration should underscore just what a disastrous job Biden is doing keeping our nation safe (if the forfeiture of American airspace to the Chinese surveillance craft was not enough of an indication). 
2023-03-30;https://thepostmillennial.com/far-left-activists-students-storm-state-house-to-demanding-more-gun-control-in-tennessee;authoritarianism;Leftist protesters stormed the Tennessee state legislature, but of course no one in the media is calling them “insurrectionists”, or even “rioters”. The appreciable difference between their actions and those of January 6 Rioters was that they were not protesting in response to the administering of an election. But otherwise their actions were the same: they stormed onto government property and interrupted the business of the duly elected legislature. However, security did not draw guns on them nor shoot them. However, few, if any, of the leftist protesters in Tennessee will be arrested, and it is unlikely that any will face serious legal consequences. This is because of the authoritarian climate the left has established in the US in which the intimidation and violence of the left is tolerated, while the objections (however peaceful) of the right are censored and politically persecuted. 
